ResourceName,StandardName,DisplayName,Definition,Groups,SimpleDataType,SourceResource,SugMaxLength,SugMaxPrecision,Synonyms,FrenchCanadianDisplayName,SpanishDisplayName,ElementStatus,RecordId,LegacyRecordId,LookupStatus,LookupName,RepeatingElement,PropertyTypes,Payloads,StatusChangeDate,RevisedDate,AddedInVersion,WikiPageTitle,WikiPageUrl,WikiPageId,TargetResourceKey,SourceResourceKey,BEDES
OpenHouse,ShowingAgentMlsID,Showing Agent MLS ID,"The local, well-known identifier for the member. This value may not be unique, specifically in the case of aggregation systems, this value should be the identifier from the original system.",,String,,25,,ShowingMemberMlslD,,Mostrar ID de MLS de Agente,Active,4ff2508,160012,,,No,,,2017-08-09,2017-01-17,,ShowingAgentMlsID Field,https://ddwiki.reso.org/display/DDW17/ShowingAgentMlsID+Field,1130868,,,
OpenHouse,SocialMedia,SocialMedia,The social media related to the OpenHouse record.,,Collection,,,,,,,Active,e426cb6,,,,No,,,2022-01-06,2022-01-06,1.7.0,SocialMedia Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130927,1130927,,"ResourceRecordKey, ResourceName",
OpenHouse,SourceSystem,Source System,The source system of the OpenHouse record.,,Resource,,,,,,,Active,1af4314,,,,No,,,2022-01-06,2022-01-06,1.7.0,SourceSystem Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130909,1130909,SourceSystemID,OrganizationUniqueId,
OpenHouse,SourceSystemID,Source System ID,"The RESO OUID's OrganizationUniqueId of the Source record provider. The source system is the system from which the record was directly received. In cases where the source system was not where the record originated (the authoritative system), see the Originating System fields.",,String,,25,,MLSID,,ID Sistema Fuente,Active,dd425d6,160025,,,No,,IDX,2018-12-26,2018-12-05,1.5.0,SourceSystemID Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130874,1130874,,,
OpenHouse,SourceSystemKey,Source System Key,"The system key, a unique record identifier, from the Source System. The Source System is the system from which the record was directly received. In cases where the Source System was not where the record originated (the authoritative system), see the Originating System fields.",,String,,255,,ProviderKey,,Clave Sistema Fuente,Active,815ed46,160023,,,No,,IDX,2018-12-26,2018-12-05,1.5.0,SourceSystemKey Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130882,1130882,,,
OpenHouse,SourceSystemName,Source System Name,The name of the Open House record provider. The system from which the record was directly received. The legal name of the company.,,String,,255,,"ProviderName, MLSID",,Nombre Sistema Fuente,Active,702b077,160024,,,No,,,2016-06-21,2016-02-18,1.5.0,SourceSystemName Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130887,1130887,,,
OtherPhone,ClassName,Class Name,Name of the class to which the record is referencing.,,"String List, Single",,255,,,,,Active,e516ab7,445001,Open with Enumerations,ClassName,No,,,2018-12-26,2017-10-26,1.7.0,ClassName Field (OtherPhone),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130992,1130992,,,
OtherPhone,ModificationTimestamp,Modification Timestamp,The transactional timestamp automatically recorded by the MLS system representing the date/time the media record was last modified.,,Timestamp,,27,,"ModificationDateTime, DateTimeModified, ModDate, DateMod, UpdateDate, UpdateTimestamp",,,Active,b874e22,445002,,,No,,,2018-12-26,2017-10-26,1.7.0,ModificationTimestamp Field (OtherPhone),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130999,1130999,,,
OtherPhone,OtherPhoneExt,Other Phone Ext,The extension of the given phone number (if applicable).,,String,,10,,,,,Active,1f60e67,445003,,,No,,,2018-12-26,2017-10-26,1.7.0,OtherPhoneExt Field,https://ddwiki.reso.org/display/DDW17/OtherPhoneExt+Field,1131005,,,"Telephone Number Label = ""Other""Telephone Extension = [value]"
OtherPhone,OtherPhoneKey,Other Phone Key,"A system unique identifier. Specifically, in aggregation systems, the Key is the system unique identifier from the system that the record was just retrieved. This may be identical to the related xxxId identifier, but the key is guaranteed unique for this record set.",,String,,255,,"SystemUniqueID, ImmediateSourceID",,,Active,a261ae2,445004,,,No,,,2018-12-26,2017-10-26,1.7.0,OtherPhoneKey Field,https://ddwiki.reso.org/display/DDW17/OtherPhoneKey+Field,1131011,,,
OtherPhone,OtherPhoneNumber,Other Phone Number,"The ""other"" phone option allowing members to convey additional phone numbers other than those already covered by the MemberMobilePhone, MemberFax, etc., fields.",,String,,16,,,,,Active,d85133e,445006,,,No,,,2018-12-26,2017-10-26,1.7.0,OtherPhoneNumber Field,https://ddwiki.reso.org/display/DDW17/OtherPhoneNumber+Field,1131018,,,"Telephone Number Label = ""Other""Telephone Number = [value]"
OtherPhone,OtherPhoneType,Other Phone Type,"The type of ""other"" phone that does not already exist in the given phone fields or if a second of any type of phone field is needed. i.e. HomePhone2, BrothersPhone, etc. This is used as the list of options for the Other Phone repeating elements.",,"String List, Single",,25,,PhoneType,,,Active,2399f02,445007,Open,OtherPhoneType,No,,,2018-12-26,2017-10-26,1.7.0,OtherPhoneType Field (OtherPhone),https://ddwiki.reso.org/pages/viewpage.action?pageId=1131024,1131024,,,
OtherPhone,ResourceName,Resource Name,"The resource or table of the listing or other record the media relates to. i.e. Property, Member, Office, etc.",,"String List, Single",,50,,,,,Active,be790bc,445008,Open with Enumerations,ResourceName,No,,,2018-12-26,2017-10-26,1.7.0,ResourceName Field (OtherPhone),https://ddwiki.reso.org/pages/viewpage.action?pageId=1131031,1131031,,,
OtherPhone,ResourceRecordID,Resource Record ID,"The well known identifier of the related record from the source resource. The value may be identical to that of the Listing Key, but the Listing ID is intended to be the value used by a human to retrieve the information about a specific listing. In a multiple originating system or a merged system, this value may not be unique and may require the use of the provider system to create a synthetic unique value.",,String,,255,,"MLNumber, MLSNumber, ListingNumber, AgentID, OfficeID, ContactID",,,Active,71ccb3b,445009,,,No,,,2018-12-26,2017-10-26,1.7.0,ResourceRecordID Field (OtherPhone),https://ddwiki.reso.org/pages/viewpage.action?pageId=1131037,1131037,,,
OtherPhone,ResourceRecordKey,Resource Record Key,"The primary key of the related record from the source resource. For example the ListingKey, AgentKey, OfficeKey, TeamKey, etc. This is the system you are connecting to and not necessarily the original source of the record. This is a foreign key from the resource selected in the ResourceName field.",,String,,255,,"SystemUniqueID, ImmediateSourceID",,,Active,818fcb7,445010,,,No,,,2018-12-26,2017-10-26,1.7.0,ResourceRecordKey Field (OtherPhone),https://ddwiki.reso.org/pages/viewpage.action?pageId=1131043,1131043,,,
OUID,ChangedByMember,Changed by Member,The member who made the changes to the OUID record.,,Resource,Member,,,,,,,90a34ea,,,,,,,2022-01-06,2022-01-06,1.7.0,ChangedByMember Field (OUID),https://ddwiki.reso.org/pages/viewpage.action?pageId=1131189,1131189,ChangedByMemberKey,MemberKey,
OUID,ChangedByMemberID,Changed By Member ID,"The local, well-know identifier of the member (user) who made the change.",,String,,25,,ChangedByAgentID,,Cambiado por ID de Miembro,Active,0ce6fe4,210039,,,No,,,2017-08-09,2017-01-17,1.5.0,ChangedByMemberID Field (OUID),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130940,1130940,,,
OUID,ChangedByMemberKey,Changed By Member Key,The unique identifier of the member (user) who made the change. This is a foreign key relating to the Member resource's MemberKey.,,String,,255,,ChangedByAgentKey,,Cambiado por Clave de Miembro,Active,73f9bf2,210040,,,No,,,2017-08-09,2017-01-17,1.5.0,ChangedByMemberKey Field (OUID),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130946,1130946,,,
OUID,HistoryTransactional,History Transactional,The history of the OUID record.,,Collection,HistoryTransactional,,,,,,,7d6e4c9,,,,,,,2022-01-06,2022-01-06,1.7.0,HistoryTransactional Field (OUID),https://ddwiki.reso.org/pages/viewpage.action?pageId=1131195,1131195,,"ResourceRecordKey, ResourceName",
OUID,Media,Media,The media associated with the OUID record.,,Collection,Media,,,,,,,728815e,,,,,,,2022-01-06,2022-01-06,1.7.0,Media Field (OUID),https://ddwiki.reso.org/pages/viewpage.action?pageId=1131200,1131200,,"ResourceRecordKey, ResourceName",
OUID,ModificationTimestamp,Modification Timestamp,Date/time the Organization record was last modified.,,Timestamp,,27,,,,Marca de Tiempo de Modificación,Active,e2a010b,210043,,,No,,,2016-06-21,2016-01-21,1.5.0,ModificationTimestamp Field (OUID),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130952,1130952,,,
OUID,OrganizationAddress1,Organization Address 1,"The street number, direction, name and suffix of the organization.",,String,,50,,,,Dirección de la Organización1,Active,e0144a3,210007,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationAddress1 Field,https://ddwiki.reso.org/display/DDW17/OrganizationAddress1+Field,1130964,,,
OUID,OrganizationAddress2,Organization Address 2,The unit/suite number of the organization.,,String,,50,,,,Dirección de la Organización2,Active,400b7e4,210008,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationAddress2 Field,https://ddwiki.reso.org/display/DDW17/OrganizationAddress2+Field,1130970,,,
OUID,OrganizationAOR,Organization AOR,The Organization's Primary Board or Association of REALTORS if applicable.,,"String List, Single",,50,,,,Organización AOR,Active,796c9e6,210030,Open,AOR,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationAOR Field,https://ddwiki.reso.org/display/DDW17/OrganizationAOR+Field,1130957,,,
OUID,OrganizationAorOuid,Organization AOR OUID,The OUID for the Organization's Association of REALTORS if applicable.,,String,,25,,,,Ouid de Organización Aor,Active,2f98231,210031,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationAorOuid Field,https://ddwiki.reso.org/display/DDW17/OrganizationAorOuid+Field,1130976,,,
OUID,OrganizationAorOuidKey,Organization AOR OUID Key,The OrganizationUniqueIdKey of the AOR from the system serving the OUID resource.,,String,,255,,,,Ouid de Clave de Organización Aor,Active,e303391,210032,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationAorOuidKey Field,https://ddwiki.reso.org/display/DDW17/OrganizationAorOuidKey+Field,1130982,,,
OUID,OrganizationCarrierRoute,Organization Carrier Route,"The group of addresses to which the USPS assigns the same code to aid in mail delivery. For the USPS, these codes are 9 digits: 5 numbers for the ZIP Code, one letter for the carrier route type, and 3 numbers for the carrier route number.",,String,,9,,"RR, CR",,Ruta Transportista Organización,Active,e0407c0,210013,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationCarrierRoute Field,https://ddwiki.reso.org/display/DDW17/OrganizationCarrierRoute+Field,1130988,,,
OUID,OrganizationCity,Organization City,The city of the organization.,,String,,50,,,,Ciudad de Organización,Active,21927e6,210009,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationCity Field,https://ddwiki.reso.org/display/DDW17/OrganizationCity+Field,1130994,,,
OUID,OrganizationComments,Organization Comments,Comments or notes about the Organization.,,String,,500,,,,Comentarios Organización,Active,66b0449,210041,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationComments Field,https://ddwiki.reso.org/display/DDW17/OrganizationComments+Field,1131001,,,
OUID,OrganizationContactEmail,Organization Contact Email,The email address of the Organization Contact.,,String,,80,,,,Email de Contacto de Organización,Active,d438475,210024,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationContactEmail Field,https://ddwiki.reso.org/display/DDW17/OrganizationContactEmail+Field,1131007,,,
OUID,OrganizationContactFax,Organization Contact Fax,North American 10 digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,,String,,16,,,,Fax de Contacto de Organización,Active,cf3ec2c,210027,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationContactFax Field,https://ddwiki.reso.org/display/DDW17/OrganizationContactFax+Field,1131013,,,
OUID,OrganizationContactFirstName,Organization Contact First Name,The first name of the Organization Contact.,,String,,50,,,,Nombre de Contacto de Organización,Active,6630332,210018,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationContactFirstName Field,https://ddwiki.reso.org/display/DDW17/OrganizationContactFirstName+Field,1131019,,,
OUID,OrganizationContactFullName,Organization Contact Full Name,The full name of the Organization Contact. (First Middle Last) or a alternate full name.,,String,,150,,,,Nombre Completo de Contacto de Organización,Active,262982c,210022,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationContactFullName Field,https://ddwiki.reso.org/display/DDW17/OrganizationContactFullName+Field,1131025,,,
OUID,OrganizationContactJobTitle,Organization Contact Job Title,The title or position of the Organization Contact.,,String,,50,,,,Cargo de Contacto de Organización,Active,22a7fd7,210023,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationContactJobTitle Field,https://ddwiki.reso.org/display/DDW17/OrganizationContactJobTitle+Field,1131030,,,
OUID,OrganizationContactLastName,Organization Contact Last Name,The last name of the Organization Contact.,,String,,50,,,,Apellido de Contacto de Organización,Active,7278025,210020,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationContactLastName Field,https://ddwiki.reso.org/display/DDW17/OrganizationContactLastName+Field,1131036,,,
OUID,OrganizationContactMiddleName,Organization Contact Middle Name,The middle name of the Organization Contact.,,String,,50,,,,Segundo Nombre de Contacto de Organización,Active,a0e3ed9,210019,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationContactMiddleName Field,https://ddwiki.reso.org/display/DDW17/OrganizationContactMiddleName+Field,1131042,,,
OUID,OrganizationContactNamePrefix,Organization Contact Name Prefix,Prefix to the name of the Organization Contact. (e.g. Dr. Mr. Ms. etc.),,String,,10,,"Salutation, Title",,Prefijo de Nombre de Contacto de Organización,Active,7201ace,210017,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationContactNamePrefix Field,https://ddwiki.reso.org/display/DDW17/OrganizationContactNamePrefix+Field,1131048,,,
OUID,OrganizationContactNameSuffix,Organization Contact Name Suffix,"Suffix to the surname (e.g. Esq., Jr., III etc.) of the Organization Contact.",,String,,10,,,,Sufijo de Nombre de Contacto de Organización,Active,fd7dbb0,210021,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationContactNameSuffix Field,https://ddwiki.reso.org/display/DDW17/OrganizationContactNameSuffix+Field,1131054,,,
OUID,OrganizationContactPhone,Organization Contact Phone,North American 10 digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,,String,,16,,,,Teléfono de Contacto de Organización,Active,8a429e7,210025,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationContactPhone Field,https://ddwiki.reso.org/display/DDW17/OrganizationContactPhone+Field,1131060,,,
OUID,OrganizationContactPhoneExt,Organization Contact Phone Ext,The extension of the given phone number (if applicable).,,String,,10,,,,Ext de Teléfono de Contacto de Organización,Active,881b8be,210026,,,No,,,2016-06-21,2016-01-21,1.5.0,OrganizationContactPhoneExt Field,https://ddwiki.reso.org/display/DDW17/OrganizationContactPhoneExt+Field,1131066,,,
